	img_name	gender	smiling
2910	2910.jpg	-1	-1
2911	2911.jpg	-1	1
2912	2912.jpg	-1	1
2913	2913.jpg	-1	-1
2914	2914.jpg	-1	-1
2915	2915.jpg	-1	1
2916	2916.jpg	-1	-1
2917	2917.jpg	1	1
2918	2918.jpg	-1	-1
2919	2919.jpg	1	-1
2920	2920.jpg	1	-1
2921	2921.jpg	-1	1
2922	2922.jpg	-1	1
2923	2923.jpg	1	-1
2924	2924.jpg	1	-1
2925	2925.jpg	1	1
2926	2926.jpg	-1	1
2927	2927.jpg	-1	1
2928	2928.jpg	-1	1
2929	2929.jpg	1	-1
2930	2930.jpg	1	-1
2931	2931.jpg	-1	-1
2932	2932.jpg	1	1
2933	2933.jpg	1	-1
2934	2934.jpg	1	-1
2935	2935.jpg	-1	1
2936	2936.jpg	-1	1
2937	2937.jpg	-1	1
2938	2938.jpg	-1	1
2939	2939.jpg	1	-1
2940	2940.jpg	-1	-1
2941	2941.jpg	-1	-1
2942	2942.jpg	-1	-1
2943	2943.jpg	1	-1
2944	2944.jpg	1	-1
2945	2945.jpg	-1	1
2946	2946.jpg	-1	-1
2947	2947.jpg	-1	-1
2948	2948.jpg	1	-1
2949	2949.jpg	-1	1
2950	2950.jpg	1	-1
2951	2951.jpg	-1	-1
2952	2952.jpg	-1	-1
2953	2953.jpg	-1	1
2954	2954.jpg	-1	1
2955	2955.jpg	-1	-1
2956	2956.jpg	-1	-1
2957	2957.jpg	-1	1
2958	2958.jpg	-1	-1
2959	2959.jpg	1	1
2960	2960.jpg	1	1
2961	2961.jpg	-1	-1
2962	2962.jpg	1	-1
2963	2963.jpg	-1	1
2964	2964.jpg	1	1
2965	2965.jpg	-1	1
2966	2966.jpg	-1	1
2967	2967.jpg	-1	1
2968	2968.jpg	1	1
2969	2969.jpg	-1	1
2970	2970.jpg	-1	-1
2971	2971.jpg	1	-1
2972	2972.jpg	1	-1
2973	2973.jpg	1	-1
2974	2974.jpg	1	-1
2975	2975.jpg	1	-1
2976	2976.jpg	-1	-1
2977	2977.jpg	-1	-1
2978	2978.jpg	1	1
2979	2979.jpg	1	-1
2980	2980.jpg	1	-1
2981	2981.jpg	-1	1
2982	2982.jpg	-1	1
2983	2983.jpg	-1	1
2984	2984.jpg	-1	-1
2985	2985.jpg	-1	-1
2986	2986.jpg	1	1
2987	2987.jpg	1	1
2988	2988.jpg	1	1
2989	2989.jpg	1	1
2990	2990.jpg	-1	-1
2991	2991.jpg	-1	-1
2992	2992.jpg	-1	1
2993	2993.jpg	-1	1
2994	2994.jpg	-1	-1
2995	2995.jpg	-1	1
2996	2996.jpg	-1	1
2997	2997.jpg	-1	1
2998	2998.jpg	-1	1
2999	2999.jpg	-1	1
3000	3000.jpg	1	1
3001	3001.jpg	1	1
3002	3002.jpg	1	1
3003	3003.jpg	-1	1
3004	3004.jpg	-1	1
3005	3005.jpg	1	-1
3006	3006.jpg	1	1
3007	3007.jpg	-1	1
3008	3008.jpg	-1	-1
3009	3009.jpg	1	-1
3010	3010.jpg	-1	-1
3011	3011.jpg	-1	1
3012	3012.jpg	-1	-1
3013	3013.jpg	-1	-1
3014	3014.jpg	1	-1
3015	3015.jpg	-1	1
3016	3016.jpg	1	-1
3017	3017.jpg	-1	1
3018	3018.jpg	-1	-1
3019	3019.jpg	1	-1
3020	3020.jpg	-1	1
3021	3021.jpg	1	-1
3022	3022.jpg	-1	1
3023	3023.jpg	1	-1
3024	3024.jpg	1	-1
3025	3025.jpg	-1	1
3026	3026.jpg	1	1
3027	3027.jpg	1	1
3028	3028.jpg	1	-1
3029	3029.jpg	-1	1
3030	3030.jpg	1	-1
3031	3031.jpg	1	-1
3032	3032.jpg	-1	-1
3033	3033.jpg	-1	-1
3034	3034.jpg	1	-1
3035	3035.jpg	1	-1
3036	3036.jpg	-1	1
3037	3037.jpg	-1	1
3038	3038.jpg	1	-1
3039	3039.jpg	-1	1
3040	3040.jpg	-1	1
3041	3041.jpg	1	-1
3042	3042.jpg	-1	-1
3043	3043.jpg	1	1
3044	3044.jpg	-1	-1
3045	3045.jpg	1	-1
3046	3046.jpg	-1	-1
3047	3047.jpg	-1	1
3048	3048.jpg	1	-1
3049	3049.jpg	-1	1
3050	3050.jpg	1	1
3051	3051.jpg	-1	-1
3052	3052.jpg	-1	-1
3053	3053.jpg	-1	-1
3054	3054.jpg	1	-1
3055	3055.jpg	1	1
3056	3056.jpg	-1	-1
3057	3057.jpg	-1	1
3058	3058.jpg	1	-1
3059	3059.jpg	-1	-1
3060	3060.jpg	1	1
3061	3061.jpg	-1	-1
3062	3062.jpg	1	-1
3063	3063.jpg	1	-1
3064	3064.jpg	1	-1
3065	3065.jpg	1	1
3066	3066.jpg	1	-1
3067	3067.jpg	-1	1
3068	3068.jpg	-1	1
3069	3069.jpg	1	-1
3070	3070.jpg	1	-1
3071	3071.jpg	1	1
3072	3072.jpg	-1	1
3073	3073.jpg	-1	-1
3074	3074.jpg	1	-1
3075	3075.jpg	-1	1
3076	3076.jpg	1	1
3077	3077.jpg	-1	1
3078	3078.jpg	1	1
3079	3079.jpg	-1	-1
3080	3080.jpg	-1	1
3081	3081.jpg	-1	1
3082	3082.jpg	-1	-1
3083	3083.jpg	-1	-1
3084	3084.jpg	1	1
3085	3085.jpg	1	-1
3086	3086.jpg	-1	-1
3087	3087.jpg	-1	1
3088	3088.jpg	1	-1
3089	3089.jpg	-1	-1
3090	3090.jpg	1	1
3091	3091.jpg	-1	1
3092	3092.jpg	1	1
3093	3093.jpg	-1	-1
3094	3094.jpg	-1	1
3095	3095.jpg	-1	-1
3096	3096.jpg	-1	1
3097	3097.jpg	1	-1
3098	3098.jpg	1	1
3099	3099.jpg	-1	-1
3100	3100.jpg	-1	1
3101	3101.jpg	-1	1
3102	3102.jpg	1	-1
3103	3103.jpg	-1	-1
3104	3104.jpg	-1	1
3105	3105.jpg	-1	1
3106	3106.jpg	1	-1
3107	3107.jpg	1	1
3108	3108.jpg	1	-1
3109	3109.jpg	1	1
3110	3110.jpg	1	-1
3111	3111.jpg	-1	-1
3112	3112.jpg	-1	1
3113	3113.jpg	-1	1
3114	3114.jpg	-1	-1
3115	3115.jpg	-1	1
3116	3116.jpg	-1	-1
3117	3117.jpg	-1	1
3118	3118.jpg	-1	1
3119	3119.jpg	-1	-1
3120	3120.jpg	-1	-1
3121	3121.jpg	-1	-1
3122	3122.jpg	-1	1
3123	3123.jpg	-1	-1
3124	3124.jpg	1	-1
3125	3125.jpg	-1	1
3126	3126.jpg	-1	1
3127	3127.jpg	1	-1
3128	3128.jpg	-1	-1
3129	3129.jpg	-1	1
3130	3130.jpg	-1	-1
3131	3131.jpg	-1	1
3132	3132.jpg	-1	-1
3133	3133.jpg	-1	-1
3134	3134.jpg	-1	-1
3135	3135.jpg	-1	-1
3136	3136.jpg	1	1
3137	3137.jpg	-1	-1
3138	3138.jpg	-1	1
3139	3139.jpg	-1	1
3140	3140.jpg	-1	1
3141	3141.jpg	-1	-1
3142	3142.jpg	-1	-1
3143	3143.jpg	-1	-1
3144	3144.jpg	-1	1
3145	3145.jpg	-1	1
3146	3146.jpg	1	-1
3147	3147.jpg	-1	-1
3148	3148.jpg	1	-1
3149	3149.jpg	-1	1
3150	3150.jpg	-1	1
3151	3151.jpg	-1	-1
3152	3152.jpg	1	1
3153	3153.jpg	-1	-1
3154	3154.jpg	-1	1
3155	3155.jpg	-1	-1
3156	3156.jpg	-1	-1
3157	3157.jpg	-1	1
3158	3158.jpg	1	-1
3159	3159.jpg	-1	1
3160	3160.jpg	-1	1
3161	3161.jpg	-1	-1
3162	3162.jpg	-1	-1
3163	3163.jpg	-1	-1
3164	3164.jpg	1	-1
3165	3165.jpg	-1	-1
3166	3166.jpg	-1	-1
3167	3167.jpg	-1	1
3168	3168.jpg	-1	-1
3169	3169.jpg	1	1
3170	3170.jpg	-1	1
3171	3171.jpg	1	-1
3172	3172.jpg	-1	-1
3173	3173.jpg	1	-1
3174	3174.jpg	-1	-1
3175	3175.jpg	1	-1
3176	3176.jpg	1	-1
3177	3177.jpg	1	-1
3178	3178.jpg	-1	-1
3179	3179.jpg	-1	-1
3180	3180.jpg	-1	-1
3181	3181.jpg	1	-1
3182	3182.jpg	-1	-1
3183	3183.jpg	-1	1
3184	3184.jpg	1	1
3185	3185.jpg	-1	1
3186	3186.jpg	-1	1
3187	3187.jpg	-1	1
3188	3188.jpg	-1	1
3189	3189.jpg	1	-1
3190	3190.jpg	1	1
3191	3191.jpg	1	-1
3192	3192.jpg	-1	1
3193	3193.jpg	1	-1
3194	3194.jpg	-1	1
3195	3195.jpg	-1	1
3196	3196.jpg	-1	1
3197	3197.jpg	-1	-1
3198	3198.jpg	1	-1
3199	3199.jpg	-1	1
3200	3200.jpg	-1	1
3201	3201.jpg	-1	1
3202	3202.jpg	-1	1
3203	3203.jpg	1	1
3204	3204.jpg	-1	-1
3205	3205.jpg	1	-1
3206	3206.jpg	1	1
3207	3207.jpg	-1	1
3208	3208.jpg	1	1
3209	3209.jpg	1	-1
3210	3210.jpg	1	-1
3211	3211.jpg	1	-1
3212	3212.jpg	1	1
3213	3213.jpg	1	-1
3214	3214.jpg	-1	1
3215	3215.jpg	1	1
3216	3216.jpg	-1	1
3217	3217.jpg	-1	-1
3218	3218.jpg	-1	1
3219	3219.jpg	1	-1
3220	3220.jpg	-1	-1
3221	3221.jpg	-1	-1
3222	3222.jpg	-1	1
3223	3223.jpg	-1	-1
3224	3224.jpg	-1	-1
3225	3225.jpg	-1	-1
3226	3226.jpg	1	-1
3227	3227.jpg	-1	1
3228	3228.jpg	1	-1
3229	3229.jpg	-1	-1
3230	3230.jpg	1	1
3231	3231.jpg	1	-1
3232	3232.jpg	-1	-1
3233	3233.jpg	1	-1
3234	3234.jpg	-1	1
3235	3235.jpg	-1	-1
3236	3236.jpg	-1	-1
3237	3237.jpg	-1	-1
3238	3238.jpg	1	1
3239	3239.jpg	-1	1
3240	3240.jpg	-1	-1
3241	3241.jpg	1	1
3242	3242.jpg	1	-1
3243	3243.jpg	-1	-1
3244	3244.jpg	-1	1
3245	3245.jpg	1	-1
3246	3246.jpg	-1	-1
3247	3247.jpg	-1	1
3248	3248.jpg	1	-1
3249	3249.jpg	-1	1
3250	3250.jpg	-1	-1
3251	3251.jpg	1	-1
3252	3252.jpg	1	-1
3253	3253.jpg	1	-1
3254	3254.jpg	-1	-1
3255	3255.jpg	-1	-1
3256	3256.jpg	-1	1
3257	3257.jpg	1	-1
3258	3258.jpg	-1	-1
3259	3259.jpg	1	1
3260	3260.jpg	1	-1
3261	3261.jpg	1	-1
3262	3262.jpg	-1	-1
3263	3263.jpg	1	-1
3264	3264.jpg	1	-1
3265	3265.jpg	1	-1
3266	3266.jpg	-1	-1
3267	3267.jpg	-1	1
3268	3268.jpg	-1	-1
3269	3269.jpg	-1	1
3270	3270.jpg	-1	-1
3271	3271.jpg	-1	-1
3272	3272.jpg	-1	1
3273	3273.jpg	1	1
3274	3274.jpg	-1	1
3275	3275.jpg	-1	-1
3276	3276.jpg	1	-1
3277	3277.jpg	1	-1
3278	3278.jpg	1	1
3279	3279.jpg	-1	1
3280	3280.jpg	-1	1
3281	3281.jpg	1	-1
3282	3282.jpg	-1	1
3283	3283.jpg	1	1
3284	3284.jpg	1	1
3285	3285.jpg	1	1
3286	3286.jpg	-1	1
3287	3287.jpg	-1	1
3288	3288.jpg	1	1
3289	3289.jpg	-1	-1
3290	3290.jpg	1	1
3291	3291.jpg	-1	-1
3292	3292.jpg	-1	-1
3293	3293.jpg	1	1
3294	3294.jpg	-1	-1
3295	3295.jpg	1	1
3296	3296.jpg	-1	1
3297	3297.jpg	-1	1
3298	3298.jpg	1	-1
3299	3299.jpg	1	-1
3300	3300.jpg	-1	1
3301	3301.jpg	1	1
3302	3302.jpg	-1	1
3303	3303.jpg	-1	1
3304	3304.jpg	1	1
3305	3305.jpg	-1	1
3306	3306.jpg	1	-1
3307	3307.jpg	-1	1
3308	3308.jpg	1	-1
3309	3309.jpg	1	-1
3310	3310.jpg	1	-1
3311	3311.jpg	-1	1
3312	3312.jpg	-1	1
3313	3313.jpg	1	1
3314	3314.jpg	1	-1
3315	3315.jpg	-1	-1
3316	3316.jpg	1	-1
3317	3317.jpg	1	-1
3318	3318.jpg	-1	1
3319	3319.jpg	1	-1
3320	3320.jpg	-1	-1
3321	3321.jpg	-1	-1
3322	3322.jpg	-1	1
3323	3323.jpg	1	-1
3324	3324.jpg	1	-1
3325	3325.jpg	1	1
3326	3326.jpg	-1	1
3327	3327.jpg	-1	-1
3328	3328.jpg	-1	1
3329	3329.jpg	1	-1
3330	3330.jpg	-1	-1
3331	3331.jpg	1	1
3332	3332.jpg	1	-1
3333	3333.jpg	1	1
3334	3334.jpg	1	-1
3335	3335.jpg	-1	1
3336	3336.jpg	-1	1
3337	3337.jpg	1	1
3338	3338.jpg	-1	-1
3339	3339.jpg	-1	1
3340	3340.jpg	-1	-1
3341	3341.jpg	1	1
3342	3342.jpg	-1	1
3343	3343.jpg	-1	1
3344	3344.jpg	1	1
3345	3345.jpg	-1	-1
3346	3346.jpg	-1	1
3347	3347.jpg	-1	1
3348	3348.jpg	-1	1
3349	3349.jpg	1	-1
3350	3350.jpg	-1	1
3351	3351.jpg	-1	-1
3352	3352.jpg	-1	1
3353	3353.jpg	-1	-1
3354	3354.jpg	-1	1
3355	3355.jpg	-1	-1
3356	3356.jpg	-1	-1
3357	3357.jpg	-1	-1
3358	3358.jpg	-1	1
3359	3359.jpg	1	-1
3360	3360.jpg	-1	-1
3361	3361.jpg	-1	1
3362	3362.jpg	-1	1
3363	3363.jpg	1	-1
3364	3364.jpg	-1	-1
3365	3365.jpg	1	-1
3366	3366.jpg	1	-1
3367	3367.jpg	1	-1
3368	3368.jpg	1	-1
3369	3369.jpg	-1	1
3370	3370.jpg	1	1
3371	3371.jpg	1	-1
3372	3372.jpg	-1	-1
3373	3373.jpg	1	-1
3374	3374.jpg	-1	1
3375	3375.jpg	-1	1
3376	3376.jpg	-1	-1
3377	3377.jpg	-1	1
3378	3378.jpg	-1	1
3379	3379.jpg	1	-1
3380	3380.jpg	-1	1
3381	3381.jpg	1	-1
3382	3382.jpg	-1	-1
3383	3383.jpg	1	-1
3384	3384.jpg	-1	-1
3385	3385.jpg	1	-1
3386	3386.jpg	1	1
3387	3387.jpg	-1	1
3388	3388.jpg	-1	-1
3389	3389.jpg	-1	-1
3390	3390.jpg	-1	-1
3391	3391.jpg	-1	1
3392	3392.jpg	1	-1
3393	3393.jpg	1	1
3394	3394.jpg	-1	-1
3395	3395.jpg	-1	-1
3396	3396.jpg	-1	1
3397	3397.jpg	1	-1
3398	3398.jpg	-1	1
3399	3399.jpg	-1	-1
3400	3400.jpg	-1	-1
3401	3401.jpg	-1	1
3402	3402.jpg	-1	1
3403	3403.jpg	-1	-1
3404	3404.jpg	-1	-1
3405	3405.jpg	-1	1
3406	3406.jpg	1	-1
3407	3407.jpg	1	-1
3408	3408.jpg	-1	1
3409	3409.jpg	1	-1
3410	3410.jpg	-1	1
3411	3411.jpg	-1	1
3412	3412.jpg	1	1
3413	3413.jpg	1	-1
3414	3414.jpg	-1	1
3415	3415.jpg	-1	1
3416	3416.jpg	-1	-1
3417	3417.jpg	1	-1
3418	3418.jpg	1	-1
3419	3419.jpg	-1	-1
3420	3420.jpg	-1	1
3421	3421.jpg	-1	1
3422	3422.jpg	1	1
3423	3423.jpg	-1	1
3424	3424.jpg	1	1
3425	3425.jpg	1	-1
3426	3426.jpg	-1	1
3427	3427.jpg	1	-1
3428	3428.jpg	-1	1
3429	3429.jpg	1	1
3430	3430.jpg	1	-1
3431	3431.jpg	-1	1
3432	3432.jpg	1	-1
3433	3433.jpg	1	-1
3434	3434.jpg	-1	1
3435	3435.jpg	-1	-1
3436	3436.jpg	1	1
3437	3437.jpg	1	-1
3438	3438.jpg	1	1
3439	3439.jpg	1	-1
3440	3440.jpg	-1	1
3441	3441.jpg	-1	-1
3442	3442.jpg	-1	-1
3443	3443.jpg	-1	-1
3444	3444.jpg	-1	-1
3445	3445.jpg	-1	-1
3446	3446.jpg	1	-1
3447	3447.jpg	1	1
3448	3448.jpg	-1	-1
3449	3449.jpg	-1	-1
3450	3450.jpg	1	1
3451	3451.jpg	-1	1
3452	3452.jpg	-1	1
3453	3453.jpg	1	-1
3454	3454.jpg	1	-1
3455	3455.jpg	1	-1
3456	3456.jpg	1	-1
3457	3457.jpg	-1	1
3458	3458.jpg	-1	-1
3459	3459.jpg	-1	1
3460	3460.jpg	1	-1
3461	3461.jpg	1	1
3462	3462.jpg	-1	-1
3463	3463.jpg	1	1
3464	3464.jpg	1	-1
3465	3465.jpg	-1	-1
3466	3466.jpg	1	1
3467	3467.jpg	-1	1
3468	3468.jpg	-1	1
3469	3469.jpg	-1	-1
3470	3470.jpg	-1	-1
3471	3471.jpg	1	-1
3472	3472.jpg	-1	1
3473	3473.jpg	-1	-1
3474	3474.jpg	1	-1
3475	3475.jpg	1	1
3476	3476.jpg	1	-1
3477	3477.jpg	1	1
3478	3478.jpg	-1	1
3479	3479.jpg	1	-1
3480	3480.jpg	1	1
3481	3481.jpg	-1	1
3482	3482.jpg	-1	-1
3483	3483.jpg	-1	1
3484	3484.jpg	-1	1
3485	3485.jpg	-1	1
3486	3486.jpg	-1	1
3487	3487.jpg	-1	-1
3488	3488.jpg	-1	1
3489	3489.jpg	1	-1
3490	3490.jpg	1	-1
3491	3491.jpg	1	1
3492	3492.jpg	1	-1
3493	3493.jpg	-1	-1
3494	3494.jpg	-1	-1
3495	3495.jpg	-1	1
3496	3496.jpg	1	1
3497	3497.jpg	-1	-1
3498	3498.jpg	-1	-1
3499	3499.jpg	-1	1
3500	3500.jpg	-1	1
3501	3501.jpg	-1	1
3502	3502.jpg	1	1
3503	3503.jpg	1	-1
3504	3504.jpg	1	-1
3505	3505.jpg	-1	-1
3506	3506.jpg	-1	-1
3507	3507.jpg	-1	-1
3508	3508.jpg	-1	1
3509	3509.jpg	1	-1
3510	3510.jpg	1	1
3511	3511.jpg	-1	-1
3512	3512.jpg	1	-1
3513	3513.jpg	-1	-1
3514	3514.jpg	-1	-1
3515	3515.jpg	1	1
3516	3516.jpg	-1	1
3517	3517.jpg	-1	1
3518	3518.jpg	-1	1
3519	3519.jpg	1	-1
3520	3520.jpg	-1	1
3521	3521.jpg	1	1
3522	3522.jpg	1	1
3523	3523.jpg	1	-1
3524	3524.jpg	-1	1
3525	3525.jpg	1	1
3526	3526.jpg	1	-1
3527	3527.jpg	1	-1
3528	3528.jpg	1	1
3529	3529.jpg	-1	1
3530	3530.jpg	1	1
3531	3531.jpg	-1	-1
3532	3532.jpg	-1	-1
3533	3533.jpg	-1	1
3534	3534.jpg	1	1
3535	3535.jpg	-1	1
3536	3536.jpg	-1	1
3537	3537.jpg	1	-1
3538	3538.jpg	-1	1
3539	3539.jpg	-1	1
3540	3540.jpg	1	-1
3541	3541.jpg	-1	1
3542	3542.jpg	1	-1
3543	3543.jpg	1	-1
3544	3544.jpg	-1	1
3545	3545.jpg	1	1
3546	3546.jpg	-1	1
3547	3547.jpg	1	1
3548	3548.jpg	1	-1
3549	3549.jpg	-1	-1
3550	3550.jpg	1	-1
3551	3551.jpg	-1	1
3552	3552.jpg	-1	-1
3553	3553.jpg	1	1
3554	3554.jpg	-1	1
3555	3555.jpg	1	-1
3556	3556.jpg	-1	-1
3557	3557.jpg	-1	-1
3558	3558.jpg	-1	1
3559	3559.jpg	1	-1
3560	3560.jpg	-1	-1
3561	3561.jpg	1	1
3562	3562.jpg	-1	1
3563	3563.jpg	-1	-1
3564	3564.jpg	1	-1
3565	3565.jpg	1	-1
3566	3566.jpg	1	1
3567	3567.jpg	-1	1
3568	3568.jpg	1	-1
3569	3569.jpg	-1	1
3570	3570.jpg	-1	1
3571	3571.jpg	-1	-1
3572	3572.jpg	-1	-1
3573	3573.jpg	1	1
3574	3574.jpg	-1	-1
3575	3575.jpg	1	1
3576	3576.jpg	1	1
3577	3577.jpg	-1	-1
3578	3578.jpg	-1	-1
3579	3579.jpg	1	1
3580	3580.jpg	-1	-1
3581	3581.jpg	-1	1
3582	3582.jpg	1	-1
3583	3583.jpg	1	1
3584	3584.jpg	1	1
3585	3585.jpg	1	-1
3586	3586.jpg	1	-1
3587	3587.jpg	-1	1
3588	3588.jpg	-1	1
3589	3589.jpg	-1	1
3590	3590.jpg	-1	1
3591	3591.jpg	-1	1
3592	3592.jpg	-1	1
3593	3593.jpg	-1	-1
3594	3594.jpg	1	-1
3595	3595.jpg	-1	1
3596	3596.jpg	1	1
3597	3597.jpg	-1	-1
3598	3598.jpg	-1	-1
3599	3599.jpg	1	-1
3600	3600.jpg	-1	-1
3601	3601.jpg	1	-1
3602	3602.jpg	-1	1
3603	3603.jpg	1	-1
3604	3604.jpg	-1	-1
3605	3605.jpg	1	-1
3606	3606.jpg	-1	-1
3607	3607.jpg	-1	-1
3608	3608.jpg	-1	-1
3609	3609.jpg	-1	-1
3610	3610.jpg	-1	-1
3611	3611.jpg	1	-1
3612	3612.jpg	-1	-1
3613	3613.jpg	1	1
3614	3614.jpg	-1	1
3615	3615.jpg	-1	-1
3616	3616.jpg	-1	1
3617	3617.jpg	-1	1
3618	3618.jpg	-1	-1
3619	3619.jpg	-1	1
3620	3620.jpg	-1	1
3621	3621.jpg	1	-1
3622	3622.jpg	1	1
3623	3623.jpg	1	1
3624	3624.jpg	-1	-1
3625	3625.jpg	1	-1
3626	3626.jpg	1	1
3627	3627.jpg	1	1
3628	3628.jpg	-1	-1
3629	3629.jpg	1	1
3630	3630.jpg	-1	1
3631	3631.jpg	-1	1
3632	3632.jpg	-1	1
3633	3633.jpg	1	1
3634	3634.jpg	-1	-1
3635	3635.jpg	-1	-1
3636	3636.jpg	-1	1
3637	3637.jpg	1	-1
3638	3638.jpg	1	1
3639	3639.jpg	-1	1
3640	3640.jpg	-1	1
3641	3641.jpg	-1	1
3642	3642.jpg	-1	-1
3643	3643.jpg	1	1
3644	3644.jpg	-1	1
3645	3645.jpg	1	1
3646	3646.jpg	-1	-1
3647	3647.jpg	-1	1
3648	3648.jpg	-1	1
3649	3649.jpg	1	1
3650	3650.jpg	-1	-1
3651	3651.jpg	-1	-1
3652	3652.jpg	-1	-1
3653	3653.jpg	-1	-1
3654	3654.jpg	-1	-1
3655	3655.jpg	1	-1
3656	3656.jpg	-1	-1
3657	3657.jpg	-1	1
3658	3658.jpg	-1	-1
3659	3659.jpg	-1	-1
3660	3660.jpg	-1	-1
3661	3661.jpg	1	1
3662	3662.jpg	1	-1
3663	3663.jpg	-1	-1
3664	3664.jpg	-1	1
3665	3665.jpg	-1	-1
3666	3666.jpg	1	-1
3667	3667.jpg	1	1
3668	3668.jpg	-1	1
3669	3669.jpg	-1	-1
3670	3670.jpg	-1	-1
3671	3671.jpg	-1	1
3672	3672.jpg	-1	-1
3673	3673.jpg	-1	1
3674	3674.jpg	-1	-1
3675	3675.jpg	1	-1
3676	3676.jpg	1	-1
3677	3677.jpg	1	-1
3678	3678.jpg	1	-1
3679	3679.jpg	1	-1
3680	3680.jpg	-1	1
3681	3681.jpg	-1	1
3682	3682.jpg	1	-1
3683	3683.jpg	1	-1
3684	3684.jpg	-1	1
3685	3685.jpg	1	-1
3686	3686.jpg	1	1
3687	3687.jpg	-1	-1
3688	3688.jpg	-1	-1
3689	3689.jpg	1	-1
3690	3690.jpg	-1	1
3691	3691.jpg	-1	1
3692	3692.jpg	-1	-1
3693	3693.jpg	1	1
3694	3694.jpg	1	-1
3695	3695.jpg	1	-1
3696	3696.jpg	-1	1
3697	3697.jpg	1	-1
3698	3698.jpg	1	-1
3699	3699.jpg	1	-1
3700	3700.jpg	-1	1
3701	3701.jpg	-1	-1
3702	3702.jpg	1	1
3703	3703.jpg	1	1
3704	3704.jpg	-1	-1
3705	3705.jpg	-1	1
3706	3706.jpg	1	-1
3707	3707.jpg	1	1
3708	3708.jpg	1	-1
3709	3709.jpg	-1	-1
3710	3710.jpg	1	-1
3711	3711.jpg	-1	1
3712	3712.jpg	1	-1
3713	3713.jpg	1	-1
3714	3714.jpg	1	-1
3715	3715.jpg	-1	-1
3716	3716.jpg	-1	-1
3717	3717.jpg	1	1
3718	3718.jpg	-1	-1
3719	3719.jpg	1	-1
3720	3720.jpg	-1	-1
3721	3721.jpg	1	1
3722	3722.jpg	-1	-1
3723	3723.jpg	-1	1
3724	3724.jpg	-1	1
3725	3725.jpg	1	-1
3726	3726.jpg	-1	1
3727	3727.jpg	-1	1
3728	3728.jpg	-1	-1
3729	3729.jpg	-1	1
3730	3730.jpg	-1	-1
3731	3731.jpg	-1	-1
3732	3732.jpg	1	1
3733	3733.jpg	1	1
3734	3734.jpg	1	1
3735	3735.jpg	-1	-1
3736	3736.jpg	1	-1
3737	3737.jpg	-1	-1
3738	3738.jpg	-1	-1
3739	3739.jpg	1	-1
3740	3740.jpg	-1	-1
3741	3741.jpg	-1	-1
3742	3742.jpg	-1	-1
3743	3743.jpg	1	-1
3744	3744.jpg	-1	1
3745	3745.jpg	1	1
3746	3746.jpg	1	-1
3747	3747.jpg	-1	1
3748	3748.jpg	-1	1
3749	3749.jpg	-1	-1
3750	3750.jpg	1	-1
3751	3751.jpg	1	-1
3752	3752.jpg	-1	-1
3753	3753.jpg	-1	1
3754	3754.jpg	1	-1
3755	3755.jpg	-1	-1
3756	3756.jpg	-1	-1
3757	3757.jpg	1	-1
3758	3758.jpg	-1	1
3759	3759.jpg	-1	1
3760	3760.jpg	1	-1
3761	3761.jpg	1	1
3762	3762.jpg	-1	1
3763	3763.jpg	-1	1
3764	3764.jpg	-1	-1
3765	3765.jpg	1	1
3766	3766.jpg	-1	1
3767	3767.jpg	-1	1
3768	3768.jpg	1	1
3769	3769.jpg	1	1
3770	3770.jpg	-1	-1
3771	3771.jpg	1	1
3772	3772.jpg	1	1
3773	3773.jpg	-1	-1
3774	3774.jpg	-1	-1
3775	3775.jpg	-1	1
3776	3776.jpg	1	1
3777	3777.jpg	1	1
3778	3778.jpg	-1	1
3779	3779.jpg	1	1
3780	3780.jpg	-1	1
3781	3781.jpg	1	-1
3782	3782.jpg	1	-1
3783	3783.jpg	1	-1
3784	3784.jpg	1	-1
3785	3785.jpg	-1	1
3786	3786.jpg	-1	1
3787	3787.jpg	-1	-1
3788	3788.jpg	-1	1
3789	3789.jpg	-1	-1
3790	3790.jpg	1	-1
3791	3791.jpg	-1	-1
3792	3792.jpg	-1	1
3793	3793.jpg	-1	-1
3794	3794.jpg	-1	-1
3795	3795.jpg	1	-1
3796	3796.jpg	1	1
3797	3797.jpg	-1	1
3798	3798.jpg	1	1
3799	3799.jpg	1	-1
3800	3800.jpg	-1	1
3801	3801.jpg	-1	-1
3802	3802.jpg	1	1
3803	3803.jpg	-1	1
3804	3804.jpg	1	-1
3805	3805.jpg	1	1
3806	3806.jpg	-1	-1
3807	3807.jpg	-1	1
3808	3808.jpg	-1	-1
3809	3809.jpg	-1	-1
3810	3810.jpg	-1	-1
3811	3811.jpg	-1	-1
3812	3812.jpg	-1	-1
3813	3813.jpg	-1	1
3814	3814.jpg	-1	1
3815	3815.jpg	1	1
3816	3816.jpg	-1	1
3817	3817.jpg	1	1
3818	3818.jpg	1	-1
3819	3819.jpg	1	1
3820	3820.jpg	-1	1
3821	3821.jpg	-1	-1
3822	3822.jpg	1	-1
3823	3823.jpg	-1	-1
3824	3824.jpg	1	-1
3825	3825.jpg	1	-1
3826	3826.jpg	-1	1
3827	3827.jpg	-1	-1
3828	3828.jpg	1	1
3829	3829.jpg	-1	-1
3830	3830.jpg	1	-1
3831	3831.jpg	-1	1
3832	3832.jpg	-1	1
3833	3833.jpg	-1	-1
